Month,Group,Keyword,SearchIndex
2022-07,Kculture,korean soft power,100.0
2022-08,Kculture,korean soft power,0.0
2022-09,Kculture,korean soft power,0.0
2022-10,Kculture,korean soft power,0.0
2022-11,Kculture,korean soft power,0.0
2022-12,Kculture,korean soft power,0.0
2023-01,Kculture,korean soft power,0.0
2023-02,Kculture,korean soft power,0.0
2023-03,Kculture,korean soft power,0.0
2023-04,Kculture,korean soft power,0.0
2023-05,Kculture,korean soft power,0.0
2023-06,Kculture,korean soft power,0.0
2023-07,Kculture,korean soft power,0.0
2023-08,Kculture,korean soft power,0.0
2023-09,Kculture,korean soft power,0.0
2023-10,Kculture,korean soft power,0.0
2023-11,Kculture,korean soft power,0.0
2023-12,Kculture,korean soft power,0.0
2024-01,Kculture,korean soft power,0.0
2024-02,Kculture,korean soft power,0.0
2024-03,Kculture,korean soft power,0.0
2024-04,Kculture,korean soft power,0.0
2024-05,Kculture,korean soft power,0.0
2024-06,Kculture,korean soft power,0.0
2024-07,Kculture,korean soft power,0.0
2024-08,Kculture,korean soft power,0.0
2024-09,Kculture,korean soft power,0.0
2024-10,Kculture,korean soft power,0.0
2024-11,Kculture,korean soft power,0.0
2024-12,Kculture,korean soft power,0.0
2025-01,Kculture,korean soft power,0.0
2025-02,Kculture,korean soft power,0.0
2025-03,Kculture,korean soft power,0.0
2025-04,Kculture,korean soft power,0.0
2025-05,Kculture,korean soft power,0.0
2025-06,Kculture,korean soft power,0.0
2025-07,Kculture,korean soft power,0.0
2025-08,Kculture,korean soft power,0.0
2025-09,Kculture,korean soft power,0.0
2025-10,Kculture,korean soft power,0.0
2015-01,Kculture,korean traditional dance,40.0
2015-02,Kculture,korean traditional dance,65.0
2015-03,Kculture,korean traditional dance,44.0
2015-04,Kculture,korean traditional dance,73.0
2015-05,Kculture,korean traditional dance,48.0
2015-06,Kculture,korean traditional dance,40.0
2015-07,Kculture,korean traditional dance,42.0
2015-08,Kculture,korean traditional dance,42.0
2015-09,Kculture,korean traditional dance,68.0
2015-10,Kculture,korean traditional dance,81.0
2015-11,Kculture,korean traditional dance,59.0
2015-12,Kculture,korean traditional dance,41.0
2016-01,Kculture,korean traditional dance,64.0
2016-02,Kculture,korean traditional dance,54.0
2016-03,Kculture,korean traditional dance,68.0
2016-04,Kculture,korean traditional dance,29.0
2016-05,Kculture,korean traditional dance,69.0
2016-06,Kculture,korean traditional dance,43.0
2016-07,Kculture,korean traditional dance,49.0
2016-08,Kculture,korean traditional dance,70.0
2016-09,Kculture,korean traditional dance,64.0
2016-10,Kculture,korean traditional dance,63.0
2016-11,Kculture,korean traditional dance,100.0
2016-12,Kculture,korean traditional dance,62.0
2017-01,Kculture,korean traditional dance,50.0
2017-02,Kculture,korean traditional dance,70.0
2017-03,Kculture,korean traditional dance,88.0
2017-04,Kculture,korean traditional dance,67.0
2017-05,Kculture,korean traditional dance,36.0
2017-06,Kculture,korean traditional dance,45.0
2017-07,Kculture,korean traditional dance,0.0
2017-08,Kculture,korean traditional dance,32.0
2017-09,Kculture,korean traditional dance,36.0
2017-10,Kculture,korean traditional dance,48.0
2017-11,Kculture,korean traditional dance,33.0
2017-12,Kculture,korean traditional dance,24.0
2018-01,Kculture,korean traditional dance,34.0
2018-02,Kculture,korean traditional dance,32.0
2018-03,Kculture,korean traditional dance,27.0
2018-04,Kculture,korean traditional dance,23.0
2018-05,Kculture,korean traditional dance,18.0
2018-06,Kculture,korean traditional dance,19.0
2018-07,Kculture,korean traditional dance,22.0
2018-08,Kculture,korean traditional dance,34.0
2018-09,Kculture,korean traditional dance,42.0
2018-10,Kculture,korean traditional dance,45.0
2018-11,Kculture,korean traditional dance,41.0
2018-12,Kculture,korean traditional dance,41.0
2019-01,Kculture,korean traditional dance,35.0
2019-02,Kculture,korean traditional dance,34.0
2019-03,Kculture,korean traditional dance,40.0
2019-04,Kculture,korean traditional dance,34.0
2019-05,Kculture,korean traditional dance,26.0
2019-06,Kculture,korean traditional dance,26.0
2019-07,Kculture,korean traditional dance,32.0
2019-08,Kculture,korean traditional dance,34.0
2019-09,Kculture,korean traditional dance,49.0
2019-10,Kculture,korean traditional dance,57.0
2019-11,Kculture,korean traditional dance,45.0
2019-12,Kculture,korean traditional dance,35.0
2020-01,Kculture,korean traditional dance,32.0
2020-02,Kculture,korean traditional dance,34.0
2020-03,Kculture,korean traditional dance,30.0
2020-04,Kculture,korean traditional dance,27.0
2020-05,Kculture,korean traditional dance,26.0
2020-06,Kculture,korean traditional dance,22.0
2020-07,Kculture,korean traditional dance,25.0
2020-08,Kculture,korean traditional dance,22.0
2020-09,Kculture,korean traditional dance,24.0
2020-10,Kculture,korean traditional dance,25.0
2020-11,Kculture,korean traditional dance,27.0
2020-12,Kculture,korean traditional dance,22.0
2021-01,Kculture,korean traditional dance,25.0
2021-02,Kculture,korean traditional dance,28.0
2021-03,Kculture,korean traditional dance,25.0
2021-04,Kculture,korean traditional dance,25.0
2021-05,Kculture,korean traditional dance,23.0
2021-06,Kculture,korean traditional dance,24.0
2021-07,Kculture,korean traditional dance,25.0
2021-08,Kculture,korean traditional dance,22.0
2021-09,Kculture,korean traditional dance,23.0
2021-10,Kculture,korean traditional dance,25.0
2021-11,Kculture,korean traditional dance,20.0
2021-12,Kculture,korean traditional dance,22.0
2022-01,Kculture,korean traditional dance,31.0
2022-02,Kculture,korean traditional dance,22.0
2022-03,Kculture,korean traditional dance,25.0
2022-04,Kculture,korean traditional dance,22.0
2022-05,Kculture,korean traditional dance,27.0
2022-06,Kculture,korean traditional dance,25.0
2022-07,Kculture,korean traditional dance,25.0
2022-08,Kculture,korean traditional dance,22.0
2022-09,Kculture,korean traditional dance,25.0
2022-10,Kculture,korean traditional dance,40.0
2022-11,Kculture,korean traditional dance,33.0
2022-12,Kculture,korean traditional dance,24.0
2023-01,Kculture,korean traditional dance,27.0
2023-02,Kculture,korean traditional dance,21.0
2023-03,Kculture,korean traditional dance,19.0
2023-04,Kculture,korean traditional dance,21.0
2023-05,Kculture,korean traditional dance,29.0
2023-06,Kculture,korean traditional dance,22.0
2023-07,Kculture,korean traditional dance,20.0
2023-08,Kculture,korean traditional dance,19.0
2023-09,Kculture,korean traditional dance,23.0
2023-10,Kculture,korean traditional dance,37.0
2023-11,Kculture,korean traditional dance,27.0
2023-12,Kculture,korean traditional dance,23.0
2024-01,Kculture,korean traditional dance,25.0
2024-02,Kculture,korean traditional dance,21.0
2024-03,Kculture,korean traditional dance,21.0
2024-04,Kculture,korean traditional dance,27.0
2024-05,Kculture,korean traditional dance,25.0
2024-06,Kculture,korean traditional dance,20.0
2024-07,Kculture,korean traditional dance,17.0
2024-08,Kculture,korean traditional dance,21.0
2024-09,Kculture,korean traditional dance,26.0
2024-10,Kculture,korean traditional dance,43.0
2024-11,Kculture,korean traditional dance,34.0
2024-12,Kculture,korean traditional dance,22.0
2025-01,Kculture,korean traditional dance,26.0
2025-02,Kculture,korean traditional dance,23.0
2025-03,Kculture,korean traditional dance,21.0
2025-04,Kculture,korean traditional dance,22.0
2025-05,Kculture,korean traditional dance,23.0
2025-06,Kculture,korean traditional dance,25.0
2025-07,Kculture,korean traditional dance,26.0
2025-08,Kculture,korean traditional dance,23.0
2025-09,Kculture,korean traditional dance,30.0
2025-10,Kculture,korean traditional dance,49.0
2015-01,Kculture,korean traditional music,65.0
2015-02,Kculture,korean traditional music,58.0
2015-03,Kculture,korean traditional music,76.0
2015-04,Kculture,korean traditional music,76.0
2015-05,Kculture,korean traditional music,81.0
2015-06,Kculture,korean traditional music,66.0
2015-07,Kculture,korean traditional music,66.0
2015-08,Kculture,korean traditional music,81.0
2015-09,Kculture,korean traditional music,78.0
2015-10,Kculture,korean traditional music,86.0
2015-11,Kculture,korean traditional music,100.0
2015-12,Kculture,korean traditional music,48.0
2016-01,Kculture,korean traditional music,80.0
2016-02,Kculture,korean traditional music,79.0
2016-03,Kculture,korean traditional music,73.0
2016-04,Kculture,korean traditional music,76.0
2016-05,Kculture,korean traditional music,82.0
2016-06,Kculture,korean traditional music,56.0
2016-07,Kculture,korean traditional music,50.0
2016-08,Kculture,korean traditional music,64.0
2016-09,Kculture,korean traditional music,76.0
2016-10,Kculture,korean traditional music,83.0
2016-11,Kculture,korean traditional music,91.0
2016-12,Kculture,korean traditional music,85.0
2017-01,Kculture,korean traditional music,89.0
2017-02,Kculture,korean traditional music,71.0
2017-03,Kculture,korean traditional music,69.0
2017-04,Kculture,korean traditional music,77.0
2017-05,Kculture,korean traditional music,80.0
2017-06,Kculture,korean traditional music,74.0
2017-07,Kculture,korean traditional music,83.0
2017-08,Kculture,korean traditional music,31.0
2017-09,Kculture,korean traditional music,41.0
2017-10,Kculture,korean traditional music,32.0
2017-11,Kculture,korean traditional music,38.0
2017-12,Kculture,korean traditional music,28.0
2018-01,Kculture,korean traditional music,34.0
2018-02,Kculture,korean traditional music,35.0
2018-03,Kculture,korean traditional music,33.0
2018-04,Kculture,korean traditional music,29.0
2018-05,Kculture,korean traditional music,25.0
2018-06,Kculture,korean traditional music,23.0
2018-07,Kculture,korean traditional music,24.0
2018-08,Kculture,korean traditional music,31.0
2018-09,Kculture,korean traditional music,35.0
2018-10,Kculture,korean traditional music,35.0
2018-11,Kculture,korean traditional music,33.0
2018-12,Kculture,korean traditional music,29.0
2019-01,Kculture,korean traditional music,29.0
2019-02,Kculture,korean traditional music,38.0
2019-03,Kculture,korean traditional music,31.0
2019-04,Kculture,korean traditional music,28.0
2019-05,Kculture,korean traditional music,30.0
2019-06,Kculture,korean traditional music,31.0
2019-07,Kculture,korean traditional music,29.0
2019-08,Kculture,korean traditional music,32.0
2019-09,Kculture,korean traditional music,35.0
2019-10,Kculture,korean traditional music,35.0
2019-11,Kculture,korean traditional music,35.0
2019-12,Kculture,korean traditional music,29.0
2020-01,Kculture,korean traditional music,30.0
2020-02,Kculture,korean traditional music,29.0
2020-03,Kculture,korean traditional music,29.0
2020-04,Kculture,korean traditional music,32.0
2020-05,Kculture,korean traditional music,32.0
2020-06,Kculture,korean traditional music,27.0
2020-07,Kculture,korean traditional music,28.0
2020-08,Kculture,korean traditional music,25.0
2020-09,Kculture,korean traditional music,26.0
2020-10,Kculture,korean traditional music,25.0
2020-11,Kculture,korean traditional music,26.0
2020-12,Kculture,korean traditional music,22.0
2021-01,Kculture,korean traditional music,30.0
2021-02,Kculture,korean traditional music,30.0
2021-03,Kculture,korean traditional music,26.0
2021-04,Kculture,korean traditional music,23.0
2021-05,Kculture,korean traditional music,22.0
2021-06,Kculture,korean traditional music,23.0
2021-07,Kculture,korean traditional music,20.0
2021-08,Kculture,korean traditional music,22.0
2021-09,Kculture,korean traditional music,22.0
2021-10,Kculture,korean traditional music,24.0
2021-11,Kculture,korean traditional music,25.0
2021-12,Kculture,korean traditional music,22.0
2022-01,Kculture,korean traditional music,23.0
2022-02,Kculture,korean traditional music,21.0
2022-03,Kculture,korean traditional music,18.0
2022-04,Kculture,korean traditional music,21.0
2022-05,Kculture,korean traditional music,23.0
2022-06,Kculture,korean traditional music,19.0
2022-07,Kculture,korean traditional music,21.0
2022-08,Kculture,korean traditional music,22.0
2022-09,Kculture,korean traditional music,24.0
2022-10,Kculture,korean traditional music,19.0
2022-11,Kculture,korean traditional music,28.0
2022-12,Kculture,korean traditional music,17.0
2023-01,Kculture,korean traditional music,18.0
2023-02,Kculture,korean traditional music,18.0
2023-03,Kculture,korean traditional music,18.0
2023-04,Kculture,korean traditional music,18.0
2023-05,Kculture,korean traditional music,19.0
2023-06,Kculture,korean traditional music,16.0
2023-07,Kculture,korean traditional music,14.0
2023-08,Kculture,korean traditional music,15.0
2023-09,Kculture,korean traditional music,21.0
2023-10,Kculture,korean traditional music,18.0
2023-11,Kculture,korean traditional music,18.0
2023-12,Kculture,korean traditional music,16.0
2024-01,Kculture,korean traditional music,17.0
2024-02,Kculture,korean traditional music,19.0
2024-03,Kculture,korean traditional music,14.0
2024-04,Kculture,korean traditional music,15.0
2024-05,Kculture,korean traditional music,15.0
2024-06,Kculture,korean traditional music,17.0
2024-07,Kculture,korean traditional music,14.0
2024-08,Kculture,korean traditional music,13.0
2024-09,Kculture,korean traditional music,16.0
2024-10,Kculture,korean traditional music,19.0
2024-11,Kculture,korean traditional music,16.0
2024-12,Kculture,korean traditional music,14.0
2025-01,Kculture,korean traditional music,18.0
2025-02,Kculture,korean traditional music,14.0
2025-03,Kculture,korean traditional music,15.0
2025-04,Kculture,korean traditional music,17.0
2025-05,Kculture,korean traditional music,16.0
2025-06,Kculture,korean traditional music,16.0
2025-07,Kculture,korean traditional music,18.0
2025-08,Kculture,korean traditional music,14.0
2025-09,Kculture,korean traditional music,18.0
2025-10,Kculture,korean traditional music,19.0
2015-01,Kculture,korean wave,23.0
2015-02,Kculture,korean wave,17.0
2015-03,Kculture,korean wave,15.0
2015-04,Kculture,korean wave,13.0
2015-05,Kculture,korean wave,15.0
2015-06,Kculture,korean wave,15.0
2015-07,Kculture,korean wave,16.0
2015-08,Kculture,korean wave,11.0
2015-09,Kculture,korean wave,10.0
2015-10,Kculture,korean wave,12.0
2015-11,Kculture,korean wave,10.0
2015-12,Kculture,korean wave,13.0
2016-01,Kculture,korean wave,10.0
2016-02,Kculture,korean wave,8.0
2016-03,Kculture,korean wave,11.0
2016-04,Kculture,korean wave,9.0
2016-05,Kculture,korean wave,9.0
2016-06,Kculture,korean wave,9.0
2016-07,Kculture,korean wave,12.0
2016-08,Kculture,korean wave,15.0
2016-09,Kculture,korean wave,32.0
2016-10,Kculture,korean wave,100.0
2016-11,Kculture,korean wave,20.0
2016-12,Kculture,korean wave,12.0
2017-01,Kculture,korean wave,11.0
2017-02,Kculture,korean wave,11.0
2017-03,Kculture,korean wave,11.0
2017-04,Kculture,korean wave,13.0
2017-05,Kculture,korean wave,11.0
2017-06,Kculture,korean wave,12.0
2017-07,Kculture,korean wave,8.0
2017-08,Kculture,korean wave,7.0
2017-09,Kculture,korean wave,6.0
2017-10,Kculture,korean wave,6.0
2017-11,Kculture,korean wave,6.0
2017-12,Kculture,korean wave,5.0
2018-01,Kculture,korean wave,5.0
2018-02,Kculture,korean wave,4.0
2018-03,Kculture,korean wave,4.0
2018-04,Kculture,korean wave,4.0
2018-05,Kculture,korean wave,4.0
2018-06,Kculture,korean wave,3.0
2018-07,Kculture,korean wave,3.0
2018-08,Kculture,korean wave,4.0
2018-09,Kculture,korean wave,21.0
2018-10,Kculture,korean wave,7.0
2018-11,Kculture,korean wave,6.0
2018-12,Kculture,korean wave,6.0
2019-01,Kculture,korean wave,5.0
2019-02,Kculture,korean wave,5.0
2019-03,Kculture,korean wave,4.0
2019-04,Kculture,korean wave,17.0
2019-05,Kculture,korean wave,7.0
2019-06,Kculture,korean wave,7.0
2019-07,Kculture,korean wave,8.0
2019-08,Kculture,korean wave,5.0
2019-09,Kculture,korean wave,36.0
2019-10,Kculture,korean wave,9.0
2019-11,Kculture,korean wave,8.0
2019-12,Kculture,korean wave,8.0
2020-01,Kculture,korean wave,6.0
2020-02,Kculture,korean wave,15.0
2020-03,Kculture,korean wave,22.0
2020-04,Kculture,korean wave,9.0
2020-05,Kculture,korean wave,9.0
2020-06,Kculture,korean wave,8.0
2020-07,Kculture,korean wave,7.0
2020-08,Kculture,korean wave,8.0
2020-09,Kculture,korean wave,8.0
2020-10,Kculture,korean wave,7.0
2020-11,Kculture,korean wave,7.0
2020-12,Kculture,korean wave,6.0
2021-01,Kculture,korean wave,7.0
2021-02,Kculture,korean wave,8.0
2021-03,Kculture,korean wave,7.0
2021-04,Kculture,korean wave,6.0
2021-05,Kculture,korean wave,6.0
2021-06,Kculture,korean wave,7.0
2021-07,Kculture,korean wave,8.0
2021-08,Kculture,korean wave,7.0
2021-09,Kculture,korean wave,7.0
2021-10,Kculture,korean wave,8.0
2021-11,Kculture,korean wave,7.0
2021-12,Kculture,korean wave,7.0
2022-01,Kculture,korean wave,8.0
2022-02,Kculture,korean wave,6.0
2022-03,Kculture,korean wave,5.0
2022-04,Kculture,korean wave,5.0
2022-05,Kculture,korean wave,6.0
2022-06,Kculture,korean wave,5.0
2022-07,Kculture,korean wave,5.0
2022-08,Kculture,korean wave,5.0
2022-09,Kculture,korean wave,24.0
2022-10,Kculture,korean wave,8.0
2022-11,Kculture,korean wave,5.0
2022-12,Kculture,korean wave,5.0
2023-01,Kculture,korean wave,5.0
2023-02,Kculture,korean wave,4.0
2023-03,Kculture,korean wave,4.0
2023-04,Kculture,korean wave,5.0
2023-05,Kculture,korean wave,5.0
2023-06,Kculture,korean wave,5.0
2023-07,Kculture,korean wave,5.0
2023-08,Kculture,korean wave,5.0
2023-09,Kculture,korean wave,4.0
2023-10,Kculture,korean wave,4.0
2023-11,Kculture,korean wave,4.0
2023-12,Kculture,korean wave,4.0
2024-01,Kculture,korean wave,5.0
2024-02,Kculture,korean wave,4.0
2024-03,Kculture,korean wave,5.0
2024-04,Kculture,korean wave,5.0
2024-05,Kculture,korean wave,5.0
2024-06,Kculture,korean wave,4.0
2024-07,Kculture,korean wave,5.0
2024-08,Kculture,korean wave,3.0
2024-09,Kculture,korean wave,4.0
2024-10,Kculture,korean wave,4.0
2024-11,Kculture,korean wave,4.0
2024-12,Kculture,korean wave,4.0
2025-01,Kculture,korean wave,4.0
2025-02,Kculture,korean wave,4.0
2025-03,Kculture,korean wave,4.0
2025-04,Kculture,korean wave,4.0
2025-05,Kculture,korean wave,4.0
2025-06,Kculture,korean wave,4.0
2025-07,Kculture,korean wave,4.0
2025-08,Kculture,korean wave,4.0
2025-09,Kculture,korean wave,4.0
2025-10,Kculture,korean wave,4.0
2015-01,Kculture,learn korean,50.0
2015-02,Kculture,learn korean,47.0
2015-03,Kculture,learn korean,44.0
2015-04,Kculture,learn korean,46.0
2015-05,Kculture,learn korean,50.0
2015-06,Kculture,learn korean,45.0
2015-07,Kculture,learn korean,49.0
2015-08,Kculture,learn korean,48.0
2015-09,Kculture,learn korean,48.0
2015-10,Kculture,learn korean,40.0
2015-11,Kculture,learn korean,43.0
2015-12,Kculture,learn korean,45.0
2016-01,Kculture,learn korean,50.0
2016-02,Kculture,learn korean,49.0
2016-03,Kculture,learn korean,53.0
2016-04,Kculture,learn korean,55.0
2016-05,Kculture,learn korean,54.0
2016-06,Kculture,learn korean,55.0
2016-07,Kculture,learn korean,55.0
2016-08,Kculture,learn korean,47.0
2016-09,Kculture,learn korean,51.0
2016-10,Kculture,learn korean,50.0
2016-11,Kculture,learn korean,66.0
2016-12,Kculture,learn korean,60.0
2017-01,Kculture,learn korean,81.0
2017-02,Kculture,learn korean,62.0
2017-03,Kculture,learn korean,65.0
2017-04,Kculture,learn korean,65.0
2017-05,Kculture,learn korean,70.0
2017-06,Kculture,learn korean,74.0
2017-07,Kculture,learn korean,77.0
2017-08,Kculture,learn korean,55.0
2017-09,Kculture,learn korean,44.0
2017-10,Kculture,learn korean,43.0
2017-11,Kculture,learn korean,45.0
2017-12,Kculture,learn korean,47.0
2018-01,Kculture,learn korean,53.0
2018-02,Kculture,learn korean,46.0
2018-03,Kculture,learn korean,44.0
2018-04,Kculture,learn korean,45.0
2018-05,Kculture,learn korean,45.0
2018-06,Kculture,learn korean,49.0
2018-07,Kculture,learn korean,47.0
2018-08,Kculture,learn korean,42.0
2018-09,Kculture,learn korean,41.0
2018-10,Kculture,learn korean,44.0
2018-11,Kculture,learn korean,53.0
2018-12,Kculture,learn korean,51.0
2019-01,Kculture,learn korean,57.0
2019-02,Kculture,learn korean,48.0
2019-03,Kculture,learn korean,49.0
2019-04,Kculture,learn korean,56.0
2019-05,Kculture,learn korean,52.0
2019-06,Kculture,learn korean,53.0
2019-07,Kculture,learn korean,55.0
2019-08,Kculture,learn korean,45.0
2019-09,Kculture,learn korean,41.0
2019-10,Kculture,learn korean,44.0
2019-11,Kculture,learn korean,41.0
2019-12,Kculture,learn korean,42.0
2020-01,Kculture,learn korean,47.0
2020-02,Kculture,learn korean,43.0
2020-03,Kculture,learn korean,82.0
2020-04,Kculture,learn korean,100.0
2020-05,Kculture,learn korean,83.0
2020-06,Kculture,learn korean,78.0
2020-07,Kculture,learn korean,74.0
2020-08,Kculture,learn korean,79.0
2020-09,Kculture,learn korean,71.0
2020-10,Kculture,learn korean,63.0
2020-11,Kculture,learn korean,66.0
2020-12,Kculture,learn korean,60.0
2021-01,Kculture,learn korean,70.0
2021-02,Kculture,learn korean,58.0
2021-03,Kculture,learn korean,61.0
2021-04,Kculture,learn korean,72.0
2021-05,Kculture,learn korean,79.0
2021-06,Kculture,learn korean,84.0
2021-07,Kculture,learn korean,81.0
2021-08,Kculture,learn korean,82.0
2021-09,Kculture,learn korean,76.0
2021-10,Kculture,learn korean,81.0
2021-11,Kculture,learn korean,68.0
2021-12,Kculture,learn korean,65.0
2022-01,Kculture,learn korean,77.0
2022-02,Kculture,learn korean,68.0
2022-03,Kculture,learn korean,65.0
2022-04,Kculture,learn korean,64.0
2022-05,Kculture,learn korean,65.0
2022-06,Kculture,learn korean,64.0
2022-07,Kculture,learn korean,61.0
2022-08,Kculture,learn korean,62.0
2022-09,Kculture,learn korean,58.0
2022-10,Kculture,learn korean,56.0
2022-11,Kculture,learn korean,44.0
2022-12,Kculture,learn korean,45.0
2023-01,Kculture,learn korean,50.0
2023-02,Kculture,learn korean,42.0
2023-03,Kculture,learn korean,53.0
2023-04,Kculture,learn korean,45.0
2023-05,Kculture,learn korean,49.0
2023-06,Kculture,learn korean,49.0
2023-07,Kculture,learn korean,51.0
2023-08,Kculture,learn korean,45.0
2023-09,Kculture,learn korean,40.0
2023-10,Kculture,learn korean,35.0
2023-11,Kculture,learn korean,36.0
2023-12,Kculture,learn korean,38.0
2024-01,Kculture,learn korean,40.0
2024-02,Kculture,learn korean,41.0
2024-03,Kculture,learn korean,37.0
2024-04,Kculture,learn korean,38.0
2024-05,Kculture,learn korean,39.0
2024-06,Kculture,learn korean,38.0
2024-07,Kculture,learn korean,44.0
2024-08,Kculture,learn korean,34.0
2024-09,Kculture,learn korean,30.0
2024-10,Kculture,learn korean,29.0
2024-11,Kculture,learn korean,30.0
2024-12,Kculture,learn korean,30.0
2025-01,Kculture,learn korean,41.0
2025-02,Kculture,learn korean,35.0
2025-03,Kculture,learn korean,32.0
2025-04,Kculture,learn korean,33.0
2025-05,Kculture,learn korean,34.0
2025-06,Kculture,learn korean,35.0
2025-07,Kculture,learn korean,42.0
2025-08,Kculture,learn korean,36.0
2025-09,Kculture,learn korean,31.0
2025-10,Kculture,learn korean,33.0
2015-01,Kculture,seollal,0.0
2015-02,Kculture,seollal,0.0
2015-03,Kculture,seollal,0.0
2015-04,Kculture,seollal,0.0
2015-05,Kculture,seollal,0.0
2015-06,Kculture,seollal,0.0
2015-07,Kculture,seollal,0.0
2015-08,Kculture,seollal,0.0
2015-09,Kculture,seollal,0.0
2015-10,Kculture,seollal,0.0
2015-11,Kculture,seollal,0.0
2015-12,Kculture,seollal,0.0
2016-01,Kculture,seollal,0.0
2016-02,Kculture,seollal,0.0
2016-03,Kculture,seollal,75.0
2016-04,Kculture,seollal,0.0
2016-05,Kculture,seollal,0.0
2016-06,Kculture,seollal,0.0
2016-07,Kculture,seollal,0.0
2016-08,Kculture,seollal,0.0
2016-09,Kculture,seollal,0.0
2016-10,Kculture,seollal,0.0
2016-11,Kculture,seollal,0.0
2016-12,Kculture,seollal,0.0
2017-01,Kculture,seollal,0.0
2017-02,Kculture,seollal,0.0
2017-03,Kculture,seollal,0.0
2017-04,Kculture,seollal,0.0
2017-05,Kculture,seollal,0.0
2017-06,Kculture,seollal,0.0
2017-07,Kculture,seollal,0.0
2017-08,Kculture,seollal,0.0
2017-09,Kculture,seollal,10.0
2017-10,Kculture,seollal,9.0
2017-11,Kculture,seollal,22.0
2017-12,Kculture,seollal,13.0
2018-01,Kculture,seollal,11.0
2018-02,Kculture,seollal,90.0
2018-03,Kculture,seollal,26.0
2018-04,Kculture,seollal,18.0
2018-05,Kculture,seollal,17.0
2018-06,Kculture,seollal,24.0
2018-07,Kculture,seollal,18.0
2018-08,Kculture,seollal,17.0
2018-09,Kculture,seollal,19.0
2018-10,Kculture,seollal,11.0
2018-11,Kculture,seollal,18.0
2018-12,Kculture,seollal,16.0
2019-01,Kculture,seollal,28.0
2019-02,Kculture,seollal,44.0
2019-03,Kculture,seollal,16.0
2019-04,Kculture,seollal,11.0
2019-05,Kculture,seollal,10.0
2019-06,Kculture,seollal,6.0
2019-07,Kculture,seollal,7.0
2019-08,Kculture,seollal,9.0
2019-09,Kculture,seollal,11.0
2019-10,Kculture,seollal,10.0
2019-11,Kculture,seollal,10.0
2019-12,Kculture,seollal,14.0
2020-01,Kculture,seollal,39.0
2020-02,Kculture,seollal,12.0
2020-03,Kculture,seollal,6.0
2020-04,Kculture,seollal,9.0
2020-05,Kculture,seollal,7.0
2020-06,Kculture,seollal,5.0
2020-07,Kculture,seollal,0.0
2020-08,Kculture,seollal,5.0
2020-09,Kculture,seollal,6.0
2020-10,Kculture,seollal,7.0
2020-11,Kculture,seollal,0.0
2020-12,Kculture,seollal,6.0
2021-01,Kculture,seollal,10.0
2021-02,Kculture,seollal,55.0
2021-03,Kculture,seollal,6.0
2021-04,Kculture,seollal,6.0
2021-05,Kculture,seollal,5.0
2021-06,Kculture,seollal,4.0
2021-07,Kculture,seollal,4.0
2021-08,Kculture,seollal,4.0
2021-09,Kculture,seollal,7.0
2021-10,Kculture,seollal,0.0
2021-11,Kculture,seollal,0.0
2021-12,Kculture,seollal,8.0
2022-01,Kculture,seollal,36.0
2022-02,Kculture,seollal,42.0
2022-03,Kculture,seollal,6.0
2022-04,Kculture,seollal,6.0
2022-05,Kculture,seollal,7.0
2022-06,Kculture,seollal,6.0
2022-07,Kculture,seollal,6.0
2022-08,Kculture,seollal,0.0
2022-09,Kculture,seollal,5.0
2022-10,Kculture,seollal,6.0
2022-11,Kculture,seollal,0.0
2022-12,Kculture,seollal,6.0
2023-01,Kculture,seollal,100.0
2023-02,Kculture,seollal,25.0
2023-03,Kculture,seollal,18.0
2023-04,Kculture,seollal,8.0
2023-05,Kculture,seollal,14.0
2023-06,Kculture,seollal,7.0
2023-07,Kculture,seollal,0.0
2023-08,Kculture,seollal,6.0
2023-09,Kculture,seollal,5.0
2023-10,Kculture,seollal,0.0
2023-11,Kculture,seollal,6.0
2023-12,Kculture,seollal,7.0
2024-01,Kculture,seollal,24.0
2024-02,Kculture,seollal,68.0
2024-03,Kculture,seollal,6.0
2024-04,Kculture,seollal,0.0
2024-05,Kculture,seollal,10.0
2024-06,Kculture,seollal,7.0
2024-07,Kculture,seollal,10.0
2024-08,Kculture,seollal,8.0
2024-09,Kculture,seollal,0.0
2024-10,Kculture,seollal,0.0
2024-11,Kculture,seollal,7.0
2024-12,Kculture,seollal,6.0
2025-01,Kculture,seollal,64.0
2025-02,Kculture,seollal,24.0
2025-03,Kculture,seollal,12.0
2025-04,Kculture,seollal,10.0
2025-05,Kculture,seollal,69.0
2025-06,Kculture,seollal,44.0
2025-07,Kculture,seollal,22.0
2025-08,Kculture,seollal,19.0
2025-09,Kculture,seollal,42.0
2025-10,Kculture,seollal,14.0
2015-01,Kculture,visit seoul,0.0
2015-02,Kculture,visit seoul,0.0
2015-03,Kculture,visit seoul,0.0
2015-04,Kculture,visit seoul,0.0
2015-05,Kculture,visit seoul,0.0
2015-06,Kculture,visit seoul,0.0
2015-07,Kculture,visit seoul,0.0
2015-08,Kculture,visit seoul,15.0
2015-09,Kculture,visit seoul,0.0
2015-10,Kculture,visit seoul,0.0
2015-11,Kculture,visit seoul,0.0
2015-12,Kculture,visit seoul,0.0
2016-01,Kculture,visit seoul,0.0
2016-02,Kculture,visit seoul,0.0
2016-03,Kculture,visit seoul,0.0
