Month,Group,Keyword,SearchIndex
2025-02,Kfood,korean cuisine,55.0
2025-03,Kfood,korean cuisine,57.0
2025-04,Kfood,korean cuisine,56.0
2025-05,Kfood,korean cuisine,61.0
2025-06,Kfood,korean cuisine,61.0
2025-07,Kfood,korean cuisine,66.0
2025-08,Kfood,korean cuisine,100.0
2025-09,Kfood,korean cuisine,83.0
2025-10,Kfood,korean cuisine,88.0
2015-01,Kfood,korean food,31.0
2015-02,Kfood,korean food,31.0
2015-03,Kfood,korean food,29.0
2015-04,Kfood,korean food,32.0
2015-05,Kfood,korean food,32.0
2015-06,Kfood,korean food,31.0
2015-07,Kfood,korean food,33.0
2015-08,Kfood,korean food,34.0
2015-09,Kfood,korean food,33.0
2015-10,Kfood,korean food,33.0
2015-11,Kfood,korean food,32.0
2015-12,Kfood,korean food,34.0
2016-01,Kfood,korean food,34.0
2016-02,Kfood,korean food,33.0
2016-03,Kfood,korean food,36.0
2016-04,Kfood,korean food,35.0
2016-05,Kfood,korean food,38.0
2016-06,Kfood,korean food,35.0
2016-07,Kfood,korean food,37.0
2016-08,Kfood,korean food,35.0
2016-09,Kfood,korean food,36.0
2016-10,Kfood,korean food,37.0
2016-11,Kfood,korean food,36.0
2016-12,Kfood,korean food,39.0
2017-01,Kfood,korean food,39.0
2017-02,Kfood,korean food,37.0
2017-03,Kfood,korean food,40.0
2017-04,Kfood,korean food,39.0
2017-05,Kfood,korean food,41.0
2017-06,Kfood,korean food,43.0
2017-07,Kfood,korean food,45.0
2017-08,Kfood,korean food,44.0
2017-09,Kfood,korean food,40.0
2017-10,Kfood,korean food,42.0
2017-11,Kfood,korean food,42.0
2017-12,Kfood,korean food,43.0
2018-01,Kfood,korean food,44.0
2018-02,Kfood,korean food,49.0
2018-03,Kfood,korean food,48.0
2018-04,Kfood,korean food,45.0
2018-05,Kfood,korean food,44.0
2018-06,Kfood,korean food,47.0
2018-07,Kfood,korean food,49.0
2018-08,Kfood,korean food,47.0
2018-09,Kfood,korean food,47.0
2018-10,Kfood,korean food,45.0
2018-11,Kfood,korean food,42.0
2018-12,Kfood,korean food,46.0
2019-01,Kfood,korean food,44.0
2019-02,Kfood,korean food,45.0
2019-03,Kfood,korean food,50.0
2019-04,Kfood,korean food,49.0
2019-05,Kfood,korean food,47.0
2019-06,Kfood,korean food,50.0
2019-07,Kfood,korean food,50.0
2019-08,Kfood,korean food,48.0
2019-09,Kfood,korean food,48.0
2019-10,Kfood,korean food,48.0
2019-11,Kfood,korean food,51.0
2019-12,Kfood,korean food,50.0
2020-01,Kfood,korean food,51.0
2020-02,Kfood,korean food,48.0
2020-03,Kfood,korean food,37.0
2020-04,Kfood,korean food,40.0
2020-05,Kfood,korean food,45.0
2020-06,Kfood,korean food,48.0
2020-07,Kfood,korean food,53.0
2020-08,Kfood,korean food,54.0
2020-09,Kfood,korean food,53.0
2020-10,Kfood,korean food,49.0
2020-11,Kfood,korean food,47.0
2020-12,Kfood,korean food,49.0
2021-01,Kfood,korean food,51.0
2021-02,Kfood,korean food,50.0
2021-03,Kfood,korean food,55.0
2021-04,Kfood,korean food,57.0
2021-05,Kfood,korean food,57.0
2021-06,Kfood,korean food,57.0
2021-07,Kfood,korean food,60.0
2021-08,Kfood,korean food,56.0
2021-09,Kfood,korean food,61.0
2021-10,Kfood,korean food,69.0
2021-11,Kfood,korean food,62.0
2021-12,Kfood,korean food,64.0
2022-01,Kfood,korean food,69.0
2022-02,Kfood,korean food,67.0
2022-03,Kfood,korean food,68.0
2022-04,Kfood,korean food,71.0
2022-05,Kfood,korean food,64.0
2022-06,Kfood,korean food,70.0
2022-07,Kfood,korean food,70.0
2022-08,Kfood,korean food,67.0
2022-09,Kfood,korean food,71.0
2022-10,Kfood,korean food,65.0
2022-11,Kfood,korean food,61.0
2022-12,Kfood,korean food,68.0
2023-01,Kfood,korean food,70.0
2023-02,Kfood,korean food,71.0
2023-03,Kfood,korean food,71.0
2023-04,Kfood,korean food,72.0
2023-05,Kfood,korean food,68.0
2023-06,Kfood,korean food,71.0
2023-07,Kfood,korean food,72.0
2023-08,Kfood,korean food,68.0
2023-09,Kfood,korean food,69.0
2023-10,Kfood,korean food,63.0
2023-11,Kfood,korean food,61.0
2023-12,Kfood,korean food,68.0
2024-01,Kfood,korean food,66.0
2024-02,Kfood,korean food,75.0
2024-03,Kfood,korean food,70.0
2024-04,Kfood,korean food,65.0
2024-05,Kfood,korean food,66.0
2024-06,Kfood,korean food,68.0
2024-07,Kfood,korean food,66.0
2024-08,Kfood,korean food,68.0
2024-09,Kfood,korean food,66.0
2024-10,Kfood,korean food,65.0
2024-11,Kfood,korean food,61.0
2024-12,Kfood,korean food,71.0
2025-01,Kfood,korean food,70.0
2025-02,Kfood,korean food,63.0
2025-03,Kfood,korean food,66.0
2025-04,Kfood,korean food,65.0
2025-05,Kfood,korean food,66.0
2025-06,Kfood,korean food,66.0
2025-07,Kfood,korean food,77.0
2025-08,Kfood,korean food,100.0
2025-09,Kfood,korean food,92.0
2025-10,Kfood,korean food,91.0
2015-01,Kfood,korean fried chicken,17.0
2015-02,Kfood,korean fried chicken,17.0
2015-03,Kfood,korean fried chicken,17.0
2015-04,Kfood,korean fried chicken,18.0
2015-05,Kfood,korean fried chicken,20.0
2015-06,Kfood,korean fried chicken,18.0
2015-07,Kfood,korean fried chicken,19.0
2015-08,Kfood,korean fried chicken,19.0
2015-09,Kfood,korean fried chicken,18.0
2015-10,Kfood,korean fried chicken,18.0
2015-11,Kfood,korean fried chicken,17.0
2015-12,Kfood,korean fried chicken,20.0
2016-01,Kfood,korean fried chicken,18.0
2016-02,Kfood,korean fried chicken,18.0
2016-03,Kfood,korean fried chicken,20.0
2016-04,Kfood,korean fried chicken,20.0
2016-05,Kfood,korean fried chicken,22.0
2016-06,Kfood,korean fried chicken,21.0
2016-07,Kfood,korean fried chicken,26.0
2016-08,Kfood,korean fried chicken,22.0
2016-09,Kfood,korean fried chicken,20.0
2016-10,Kfood,korean fried chicken,23.0
2016-11,Kfood,korean fried chicken,20.0
2016-12,Kfood,korean fried chicken,23.0
2017-01,Kfood,korean fried chicken,24.0
2017-02,Kfood,korean fried chicken,24.0
2017-03,Kfood,korean fried chicken,25.0
2017-04,Kfood,korean fried chicken,36.0
2017-05,Kfood,korean fried chicken,29.0
2017-06,Kfood,korean fried chicken,30.0
2017-07,Kfood,korean fried chicken,33.0
2017-08,Kfood,korean fried chicken,32.0
2017-09,Kfood,korean fried chicken,30.0
2017-10,Kfood,korean fried chicken,32.0
2017-11,Kfood,korean fried chicken,29.0
2017-12,Kfood,korean fried chicken,29.0
2018-01,Kfood,korean fried chicken,36.0
2018-02,Kfood,korean fried chicken,39.0
2018-03,Kfood,korean fried chicken,37.0
2018-04,Kfood,korean fried chicken,34.0
2018-05,Kfood,korean fried chicken,33.0
2018-06,Kfood,korean fried chicken,36.0
2018-07,Kfood,korean fried chicken,38.0
2018-08,Kfood,korean fried chicken,39.0
2018-09,Kfood,korean fried chicken,36.0
2018-10,Kfood,korean fried chicken,34.0
2018-11,Kfood,korean fried chicken,35.0
2018-12,Kfood,korean fried chicken,36.0
2019-01,Kfood,korean fried chicken,36.0
2019-02,Kfood,korean fried chicken,41.0
2019-03,Kfood,korean fried chicken,39.0
2019-04,Kfood,korean fried chicken,41.0
2019-05,Kfood,korean fried chicken,42.0
2019-06,Kfood,korean fried chicken,43.0
2019-07,Kfood,korean fried chicken,43.0
2019-08,Kfood,korean fried chicken,44.0
2019-09,Kfood,korean fried chicken,43.0
2019-10,Kfood,korean fried chicken,41.0
2019-11,Kfood,korean fried chicken,39.0
2019-12,Kfood,korean fried chicken,40.0
2020-01,Kfood,korean fried chicken,44.0
2020-02,Kfood,korean fried chicken,50.0
2020-03,Kfood,korean fried chicken,42.0
2020-04,Kfood,korean fried chicken,69.0
2020-05,Kfood,korean fried chicken,75.0
2020-06,Kfood,korean fried chicken,65.0
2020-07,Kfood,korean fried chicken,67.0
2020-08,Kfood,korean fried chicken,64.0
2020-09,Kfood,korean fried chicken,60.0
2020-10,Kfood,korean fried chicken,57.0
2020-11,Kfood,korean fried chicken,59.0
2020-12,Kfood,korean fried chicken,65.0
2021-01,Kfood,korean fried chicken,70.0
2021-02,Kfood,korean fried chicken,63.0
2021-03,Kfood,korean fried chicken,63.0
2021-04,Kfood,korean fried chicken,71.0
2021-05,Kfood,korean fried chicken,78.0
2021-06,Kfood,korean fried chicken,71.0
2021-07,Kfood,korean fried chicken,73.0
2021-08,Kfood,korean fried chicken,74.0
2021-09,Kfood,korean fried chicken,67.0
2021-10,Kfood,korean fried chicken,82.0
2021-11,Kfood,korean fried chicken,65.0
2021-12,Kfood,korean fried chicken,71.0
2022-01,Kfood,korean fried chicken,80.0
2022-02,Kfood,korean fried chicken,83.0
2022-03,Kfood,korean fried chicken,76.0
2022-04,Kfood,korean fried chicken,82.0
2022-05,Kfood,korean fried chicken,73.0
2022-06,Kfood,korean fried chicken,76.0
2022-07,Kfood,korean fried chicken,98.0
2022-08,Kfood,korean fried chicken,84.0
2022-09,Kfood,korean fried chicken,77.0
2022-10,Kfood,korean fried chicken,77.0
2022-11,Kfood,korean fried chicken,77.0
2022-12,Kfood,korean fried chicken,78.0
2023-01,Kfood,korean fried chicken,84.0
2023-02,Kfood,korean fried chicken,85.0
2023-03,Kfood,korean fried chicken,83.0
2023-04,Kfood,korean fried chicken,88.0
2023-05,Kfood,korean fried chicken,82.0
2023-06,Kfood,korean fried chicken,85.0
2023-07,Kfood,korean fried chicken,89.0
2023-08,Kfood,korean fried chicken,89.0
2023-09,Kfood,korean fried chicken,90.0
2023-10,Kfood,korean fried chicken,82.0
2023-11,Kfood,korean fried chicken,85.0
2023-12,Kfood,korean fried chicken,88.0
2024-01,Kfood,korean fried chicken,87.0
2024-02,Kfood,korean fried chicken,98.0
2024-03,Kfood,korean fried chicken,100.0
2024-04,Kfood,korean fried chicken,93.0
2024-05,Kfood,korean fried chicken,95.0
2024-06,Kfood,korean fried chicken,99.0
2024-07,Kfood,korean fried chicken,94.0
2024-08,Kfood,korean fried chicken,94.0
2024-09,Kfood,korean fried chicken,89.0
2024-10,Kfood,korean fried chicken,87.0
2024-11,Kfood,korean fried chicken,85.0
2024-12,Kfood,korean fried chicken,96.0
2025-01,Kfood,korean fried chicken,98.0
2025-02,Kfood,korean fried chicken,92.0
2025-03,Kfood,korean fried chicken,97.0
2025-04,Kfood,korean fried chicken,95.0
2025-05,Kfood,korean fried chicken,91.0
2025-06,Kfood,korean fried chicken,93.0
2025-07,Kfood,korean fried chicken,92.0
2025-08,Kfood,korean fried chicken,95.0
2025-09,Kfood,korean fried chicken,89.0
2025-10,Kfood,korean fried chicken,95.0
2015-01,Kfood,korean instant noodle,26.0
2015-02,Kfood,korean instant noodle,25.0
2015-03,Kfood,korean instant noodle,26.0
2015-04,Kfood,korean instant noodle,51.0
2015-05,Kfood,korean instant noodle,40.0
2015-06,Kfood,korean instant noodle,44.0
2015-07,Kfood,korean instant noodle,41.0
2015-08,Kfood,korean instant noodle,25.0
2015-09,Kfood,korean instant noodle,48.0
2015-10,Kfood,korean instant noodle,61.0
2015-11,Kfood,korean instant noodle,57.0
2015-12,Kfood,korean instant noodle,40.0
2016-01,Kfood,korean instant noodle,41.0
2016-02,Kfood,korean instant noodle,38.0
2016-03,Kfood,korean instant noodle,56.0
2016-04,Kfood,korean instant noodle,59.0
2016-05,Kfood,korean instant noodle,50.0
2016-06,Kfood,korean instant noodle,48.0
2016-07,Kfood,korean instant noodle,40.0
2016-08,Kfood,korean instant noodle,41.0
2016-09,Kfood,korean instant noodle,50.0
2016-10,Kfood,korean instant noodle,45.0
2016-11,Kfood,korean instant noodle,44.0
2016-12,Kfood,korean instant noodle,53.0
2017-01,Kfood,korean instant noodle,50.0
2017-02,Kfood,korean instant noodle,59.0
2017-03,Kfood,korean instant noodle,45.0
2017-04,Kfood,korean instant noodle,47.0
2017-05,Kfood,korean instant noodle,39.0
2017-06,Kfood,korean instant noodle,41.0
2017-07,Kfood,korean instant noodle,45.0
2017-08,Kfood,korean instant noodle,58.0
2017-09,Kfood,korean instant noodle,49.0
2017-10,Kfood,korean instant noodle,45.0
2017-11,Kfood,korean instant noodle,51.0
2017-12,Kfood,korean instant noodle,56.0
2018-01,Kfood,korean instant noodle,54.0
2018-02,Kfood,korean instant noodle,54.0
2018-03,Kfood,korean instant noodle,39.0
2018-04,Kfood,korean instant noodle,45.0
2018-05,Kfood,korean instant noodle,45.0
2018-06,Kfood,korean instant noodle,53.0
2018-07,Kfood,korean instant noodle,38.0
2018-08,Kfood,korean instant noodle,51.0
2018-09,Kfood,korean instant noodle,56.0
2018-10,Kfood,korean instant noodle,53.0
2018-11,Kfood,korean instant noodle,32.0
2018-12,Kfood,korean instant noodle,53.0
2019-01,Kfood,korean instant noodle,55.0
2019-02,Kfood,korean instant noodle,37.0
2019-03,Kfood,korean instant noodle,41.0
2019-04,Kfood,korean instant noodle,37.0
2019-05,Kfood,korean instant noodle,38.0
2019-06,Kfood,korean instant noodle,48.0
2019-07,Kfood,korean instant noodle,47.0
2019-08,Kfood,korean instant noodle,47.0
2019-09,Kfood,korean instant noodle,36.0
2019-10,Kfood,korean instant noodle,46.0
2019-11,Kfood,korean instant noodle,43.0
2019-12,Kfood,korean instant noodle,48.0
2020-01,Kfood,korean instant noodle,43.0
2020-02,Kfood,korean instant noodle,53.0
2020-03,Kfood,korean instant noodle,74.0
2020-04,Kfood,korean instant noodle,94.0
2020-05,Kfood,korean instant noodle,80.0
2020-06,Kfood,korean instant noodle,83.0
2020-07,Kfood,korean instant noodle,64.0
2020-08,Kfood,korean instant noodle,74.0
2020-09,Kfood,korean instant noodle,53.0
2020-10,Kfood,korean instant noodle,69.0
2020-11,Kfood,korean instant noodle,56.0
2020-12,Kfood,korean instant noodle,54.0
2021-01,Kfood,korean instant noodle,67.0
2021-02,Kfood,korean instant noodle,71.0
2021-03,Kfood,korean instant noodle,54.0
2021-04,Kfood,korean instant noodle,45.0
2021-05,Kfood,korean instant noodle,41.0
2021-06,Kfood,korean instant noodle,61.0
2021-07,Kfood,korean instant noodle,59.0
2021-08,Kfood,korean instant noodle,51.0
2021-09,Kfood,korean instant noodle,67.0
2021-10,Kfood,korean instant noodle,59.0
2021-11,Kfood,korean instant noodle,40.0
2021-12,Kfood,korean instant noodle,42.0
2022-01,Kfood,korean instant noodle,61.0
2022-02,Kfood,korean instant noodle,60.0
2022-03,Kfood,korean instant noodle,54.0
2022-04,Kfood,korean instant noodle,53.0
2022-05,Kfood,korean instant noodle,43.0
2022-06,Kfood,korean instant noodle,50.0
2022-07,Kfood,korean instant noodle,52.0
2022-08,Kfood,korean instant noodle,52.0
2022-09,Kfood,korean instant noodle,62.0
2022-10,Kfood,korean instant noodle,66.0
2022-11,Kfood,korean instant noodle,50.0
2022-12,Kfood,korean instant noodle,56.0
2023-01,Kfood,korean instant noodle,54.0
2023-02,Kfood,korean instant noodle,53.0
2023-03,Kfood,korean instant noodle,45.0
2023-04,Kfood,korean instant noodle,59.0
2023-05,Kfood,korean instant noodle,43.0
2023-06,Kfood,korean instant noodle,59.0
2023-07,Kfood,korean instant noodle,56.0
2023-08,Kfood,korean instant noodle,55.0
2023-09,Kfood,korean instant noodle,37.0
2023-10,Kfood,korean instant noodle,48.0
2023-11,Kfood,korean instant noodle,51.0
2023-12,Kfood,korean instant noodle,52.0
2024-01,Kfood,korean instant noodle,74.0
2024-02,Kfood,korean instant noodle,64.0
2024-03,Kfood,korean instant noodle,66.0
2024-04,Kfood,korean instant noodle,69.0
2024-05,Kfood,korean instant noodle,55.0
2024-06,Kfood,korean instant noodle,56.0
2024-07,Kfood,korean instant noodle,60.0
2024-08,Kfood,korean instant noodle,49.0
2024-09,Kfood,korean instant noodle,63.0
2024-10,Kfood,korean instant noodle,51.0
2024-11,Kfood,korean instant noodle,47.0
2024-12,Kfood,korean instant noodle,66.0
2025-01,Kfood,korean instant noodle,46.0
2025-02,Kfood,korean instant noodle,68.0
2025-03,Kfood,korean instant noodle,54.0
2025-04,Kfood,korean instant noodle,51.0
2025-05,Kfood,korean instant noodle,55.0
2025-06,Kfood,korean instant noodle,55.0
2025-07,Kfood,korean instant noodle,80.0
2025-08,Kfood,korean instant noodle,100.0
2025-09,Kfood,korean instant noodle,66.0
2025-10,Kfood,korean instant noodle,76.0
2015-01,Kfood,korean ramen,21.0
2015-02,Kfood,korean ramen,20.0
2015-03,Kfood,korean ramen,22.0
2015-04,Kfood,korean ramen,22.0
2015-05,Kfood,korean ramen,23.0
2015-06,Kfood,korean ramen,22.0
2015-07,Kfood,korean ramen,23.0
2015-08,Kfood,korean ramen,26.0
2015-09,Kfood,korean ramen,30.0
2015-10,Kfood,korean ramen,32.0
2015-11,Kfood,korean ramen,30.0
2015-12,Kfood,korean ramen,31.0
2016-01,Kfood,korean ramen,33.0
2016-02,Kfood,korean ramen,26.0
2016-03,Kfood,korean ramen,34.0
2016-04,Kfood,korean ramen,44.0
2016-05,Kfood,korean ramen,40.0
2016-06,Kfood,korean ramen,45.0
2016-07,Kfood,korean ramen,39.0
2016-08,Kfood,korean ramen,37.0
2016-09,Kfood,korean ramen,42.0
2016-10,Kfood,korean ramen,37.0
2016-11,Kfood,korean ramen,36.0
2016-12,Kfood,korean ramen,38.0
2017-01,Kfood,korean ramen,42.0
2017-02,Kfood,korean ramen,36.0
2017-03,Kfood,korean ramen,38.0
2017-04,Kfood,korean ramen,43.0
2017-05,Kfood,korean ramen,38.0
2017-06,Kfood,korean ramen,43.0
2017-07,Kfood,korean ramen,53.0
2017-08,Kfood,korean ramen,50.0
2017-09,Kfood,korean ramen,49.0
2017-10,Kfood,korean ramen,47.0
2017-11,Kfood,korean ramen,45.0
2017-12,Kfood,korean ramen,45.0
2018-01,Kfood,korean ramen,48.0
2018-02,Kfood,korean ramen,45.0
2018-03,Kfood,korean ramen,44.0
2018-04,Kfood,korean ramen,41.0
2018-05,Kfood,korean ramen,42.0
2018-06,Kfood,korean ramen,42.0
2018-07,Kfood,korean ramen,45.0
2018-08,Kfood,korean ramen,43.0
2018-09,Kfood,korean ramen,41.0
2018-10,Kfood,korean ramen,41.0
2018-11,Kfood,korean ramen,42.0
2018-12,Kfood,korean ramen,44.0
2019-01,Kfood,korean ramen,45.0
2019-02,Kfood,korean ramen,44.0
2019-03,Kfood,korean ramen,44.0
2019-04,Kfood,korean ramen,43.0
2019-05,Kfood,korean ramen,42.0
2019-06,Kfood,korean ramen,45.0
2019-07,Kfood,korean ramen,45.0
2019-08,Kfood,korean ramen,51.0
2019-09,Kfood,korean ramen,49.0
2019-10,Kfood,korean ramen,46.0
2019-11,Kfood,korean ramen,50.0
2019-12,Kfood,korean ramen,50.0
2020-01,Kfood,korean ramen,53.0
2020-02,Kfood,korean ramen,52.0
2020-03,Kfood,korean ramen,49.0
2020-04,Kfood,korean ramen,65.0
2020-05,Kfood,korean ramen,59.0
2020-06,Kfood,korean ramen,61.0
2020-07,Kfood,korean ramen,60.0
2020-08,Kfood,korean ramen,59.0
2020-09,Kfood,korean ramen,58.0
2020-10,Kfood,korean ramen,57.0
2020-11,Kfood,korean ramen,57.0
2020-12,Kfood,korean ramen,60.0
2021-01,Kfood,korean ramen,65.0
2021-02,Kfood,korean ramen,62.0
2021-03,Kfood,korean ramen,63.0
2021-04,Kfood,korean ramen,63.0
2021-05,Kfood,korean ramen,66.0
2021-06,Kfood,korean ramen,68.0
2021-07,Kfood,korean ramen,74.0
2021-08,Kfood,korean ramen,74.0
2021-09,Kfood,korean ramen,71.0
2021-10,Kfood,korean ramen,79.0
2021-11,Kfood,korean ramen,72.0
2021-12,Kfood,korean ramen,77.0
2022-01,Kfood,korean ramen,83.0
2022-02,Kfood,korean ramen,77.0
2022-03,Kfood,korean ramen,81.0
2022-04,Kfood,korean ramen,74.0
2022-05,Kfood,korean ramen,75.0
2022-06,Kfood,korean ramen,75.0
2022-07,Kfood,korean ramen,82.0
2022-08,Kfood,korean ramen,81.0
2022-09,Kfood,korean ramen,72.0
2022-10,Kfood,korean ramen,75.0
2022-11,Kfood,korean ramen,68.0
2022-12,Kfood,korean ramen,77.0
2023-01,Kfood,korean ramen,81.0
2023-02,Kfood,korean ramen,75.0
2023-03,Kfood,korean ramen,76.0
2023-04,Kfood,korean ramen,82.0
2023-05,Kfood,korean ramen,82.0
2023-06,Kfood,korean ramen,78.0
2023-07,Kfood,korean ramen,91.0
2023-08,Kfood,korean ramen,80.0
2023-09,Kfood,korean ramen,77.0
2023-10,Kfood,korean ramen,75.0
2023-11,Kfood,korean ramen,71.0
2023-12,Kfood,korean ramen,83.0
2024-01,Kfood,korean ramen,85.0
2024-02,Kfood,korean ramen,77.0
2024-03,Kfood,korean ramen,78.0
2024-04,Kfood,korean ramen,76.0
2024-05,Kfood,korean ramen,82.0
2024-06,Kfood,korean ramen,89.0
2024-07,Kfood,korean ramen,85.0
2024-08,Kfood,korean ramen,77.0
2024-09,Kfood,korean ramen,78.0
2024-10,Kfood,korean ramen,77.0
2024-11,Kfood,korean ramen,78.0
2024-12,Kfood,korean ramen,86.0
2025-01,Kfood,korean ramen,91.0
2025-02,Kfood,korean ramen,84.0
2025-03,Kfood,korean ramen,75.0
2025-04,Kfood,korean ramen,81.0
2025-05,Kfood,korean ramen,75.0
2025-06,Kfood,korean ramen,78.0
2025-07,Kfood,korean ramen,93.0
2025-08,Kfood,korean ramen,100.0
2025-09,Kfood,korean ramen,98.0
2025-10,Kfood,korean ramen,87.0
2015-01,Kfood,korean restaurant,40.0
2015-02,Kfood,korean restaurant,40.0
2015-03,Kfood,korean restaurant,39.0
2015-04,Kfood,korean restaurant,40.0
2015-05,Kfood,korean restaurant,43.0
2015-06,Kfood,korean restaurant,42.0
2015-07,Kfood,korean restaurant,45.0
2015-08,Kfood,korean restaurant,48.0
2015-09,Kfood,korean restaurant,43.0
2015-10,Kfood,korean restaurant,41.0
2015-11,Kfood,korean restaurant,39.0
2015-12,Kfood,korean restaurant,45.0
2016-01,Kfood,korean restaurant,44.0
2016-02,Kfood,korean restaurant,42.0
2016-03,Kfood,korean restaurant,45.0
2016-04,Kfood,korean restaurant,48.0
2016-05,Kfood,korean restaurant,48.0
2016-06,Kfood,korean restaurant,46.0
2016-07,Kfood,korean restaurant,51.0
2016-08,Kfood,korean restaurant,50.0
2016-09,Kfood,korean restaurant,47.0
2016-10,Kfood,korean restaurant,47.0
2016-11,Kfood,korean restaurant,47.0
2016-12,Kfood,korean restaurant,51.0
2017-01,Kfood,korean restaurant,52.0
2017-02,Kfood,korean restaurant,52.0
2017-03,Kfood,korean restaurant,50.0
2017-04,Kfood,korean restaurant,56.0
2017-05,Kfood,korean restaurant,56.0
2017-06,Kfood,korean restaurant,59.0
2017-07,Kfood,korean restaurant,62.0
2017-08,Kfood,korean restaurant,58.0
2017-09,Kfood,korean restaurant,56.0
2017-10,Kfood,korean restaurant,55.0
2017-11,Kfood,korean restaurant,52.0
2017-12,Kfood,korean restaurant,57.0
2018-01,Kfood,korean restaurant,57.0
2018-02,Kfood,korean restaurant,59.0
2018-03,Kfood,korean restaurant,58.0
2018-04,Kfood,korean restaurant,55.0
2018-05,Kfood,korean restaurant,55.0
2018-06,Kfood,korean restaurant,62.0
2018-07,Kfood,korean restaurant,63.0
2018-08,Kfood,korean restaurant,59.0
2018-09,Kfood,korean restaurant,57.0
2018-10,Kfood,korean restaurant,54.0
2018-11,Kfood,korean restaurant,52.0
2018-12,Kfood,korean restaurant,59.0
2019-01,Kfood,korean restaurant,55.0
2019-02,Kfood,korean restaurant,56.0
2019-03,Kfood,korean restaurant,57.0
2019-04,Kfood,korean restaurant,57.0
2019-05,Kfood,korean restaurant,56.0
2019-06,Kfood,korean restaurant,63.0
2019-07,Kfood,korean restaurant,61.0
2019-08,Kfood,korean restaurant,61.0
2019-09,Kfood,korean restaurant,54.0
2019-10,Kfood,korean restaurant,55.0
2019-11,Kfood,korean restaurant,56.0
2019-12,Kfood,korean restaurant,58.0
2020-01,Kfood,korean restaurant,56.0
2020-02,Kfood,korean restaurant,54.0
2020-03,Kfood,korean restaurant,31.0
2020-04,Kfood,korean restaurant,20.0
2020-05,Kfood,korean restaurant,26.0
2020-06,Kfood,korean restaurant,38.0
2020-07,Kfood,korean restaurant,46.0
2020-08,Kfood,korean restaurant,45.0
2020-09,Kfood,korean restaurant,48.0
2020-10,Kfood,korean restaurant,45.0
2020-11,Kfood,korean restaurant,40.0
2020-12,Kfood,korean restaurant,44.0
2021-01,Kfood,korean restaurant,46.0
2021-02,Kfood,korean restaurant,43.0
2021-03,Kfood,korean restaurant,47.0
2021-04,Kfood,korean restaurant,49.0
2021-05,Kfood,korean restaurant,50.0
2021-06,Kfood,korean restaurant,52.0
2021-07,Kfood,korean restaurant,60.0
2021-08,Kfood,korean restaurant,60.0
2021-09,Kfood,korean restaurant,58.0
2021-10,Kfood,korean restaurant,68.0
2021-11,Kfood,korean restaurant,61.0
2021-12,Kfood,korean restaurant,68.0
2022-01,Kfood,korean restaurant,61.0
2022-02,Kfood,korean restaurant,67.0
2022-03,Kfood,korean restaurant,65.0
2022-04,Kfood,korean restaurant,72.0
2022-05,Kfood,korean restaurant,69.0
2022-06,Kfood,korean restaurant,67.0
2022-07,Kfood,korean restaurant,77.0
2022-08,Kfood,korean restaurant,71.0
2022-09,Kfood,korean restaurant,68.0
2022-10,Kfood,korean restaurant,66.0
2022-11,Kfood,korean restaurant,61.0
2022-12,Kfood,korean restaurant,69.0
2023-01,Kfood,korean restaurant,71.0
2023-02,Kfood,korean restaurant,71.0
2023-03,Kfood,korean restaurant,67.0
2023-04,Kfood,korean restaurant,71.0
2023-05,Kfood,korean restaurant,68.0
2023-06,Kfood,korean restaurant,71.0
2023-07,Kfood,korean restaurant,79.0
2023-08,Kfood,korean restaurant,70.0
2023-09,Kfood,korean restaurant,71.0
2023-10,Kfood,korean restaurant,66.0
2023-11,Kfood,korean restaurant,65.0
2023-12,Kfood,korean restaurant,73.0
2024-01,Kfood,korean restaurant,66.0
2024-02,Kfood,korean restaurant,68.0
2024-03,Kfood,korean restaurant,72.0
2024-04,Kfood,korean restaurant,67.0
2024-05,Kfood,korean restaurant,67.0
2024-06,Kfood,korean restaurant,69.0
2024-07,Kfood,korean restaurant,65.0
2024-08,Kfood,korean restaurant,70.0
2024-09,Kfood,korean restaurant,64.0
2024-10,Kfood,korean restaurant,63.0
2024-11,Kfood,korean restaurant,62.0
2024-12,Kfood,korean restaurant,66.0
2025-01,Kfood,korean restaurant,68.0
2025-02,Kfood,korean restaurant,65.0
2025-03,Kfood,korean restaurant,63.0
2025-04,Kfood,korean restaurant,62.0
2025-05,Kfood,korean restaurant,63.0
2025-06,Kfood,korean restaurant,61.0
2025-07,Kfood,korean restaurant,71.0
2025-08,Kfood,korean restaurant,100.0
2025-09,Kfood,korean restaurant,86.0
2025-10,Kfood,korean restaurant,85.0
2015-01,Kfood,korean street food,21.0
2015-02,Kfood,korean street food,20.0
2015-03,Kfood,korean street food,21.0
2015-04,Kfood,korean street food,20.0
2015-05,Kfood,korean street food,20.0
2015-06,Kfood,korean street food,19.0
2015-07,Kfood,korean street food,21.0
2015-08,Kfood,korean street food,23.0
2015-09,Kfood,korean street food,22.0
2015-10,Kfood,korean street food,21.0
2015-11,Kfood,korean street food,24.0
2015-12,Kfood,korean street food,22.0
2016-01,Kfood,korean street food,23.0
2016-02,Kfood,korean street food,20.0
2016-03,Kfood,korean street food,24.0
2016-04,Kfood,korean street food,26.0
2016-05,Kfood,korean street food,25.0
2016-06,Kfood,korean street food,25.0
2016-07,Kfood,korean street food,25.0
2016-08,Kfood,korean street food,23.0
2016-09,Kfood,korean street food,25.0
